Classe;Nom;MS % brut;PB % brut;CB % brut;MGR % brut;MM % brut;NDF % brut;ADF % brut;Lignine % brut;Amidon % brut;Sucres % brut;EB (kcal) kcal/kg brut;ED porc croissance (kcal) kcal/kg brut;EM porc croissance (kcal) kcal/kg brut;EN porc croissance (kcal) kcal/kg brut;EMAn coq (kcal) kcal/kg brut;EMAn poulet (kcal) kcal/kg brut;UFL 2018 par kg brut;PDI 2018 g/kg brut;BalProRu 2018 g/kg brut
Céréales;Orge;85;8.60000038146973;4.80000019073486;1.5;1.79999995231628;18.5;5.59999990463257;1.10000002384186;53;2.09999990463257;3720;2970;2880;2230;2700;2560;0.939999997615814;71;-27
Céréales;Orge;85;8.60000038146973;5;1.39999997615814;2;18.7999992370605;5.80000019073486;1.10000002384186;53;2.09999990463257;3710;2940;2850;2200;2690;2560;0.930000007152557;71;-27
Céréales;Orge;85;8.60000038146973;5.5;1.39999997615814;2;19.2999992370605;6.19999980926514;1.20000004768372;53;2.09999990463257;3710;2890;2810;2170;2690;2560;0.920000016689301;71;-26
Céréales;Orge;85.3000030517578;8.60000038146973;5;1.5;1.89999997615814;18.7999992370605;5.80000019073486;1.10000002384186;53.9000015258789;2.09999990463257;3730;2950;2870;2220;2740;2600;0.939999997615814;71;-27
Céréales;Orge;85.5;8.60000038146973;4;1.39999997615814;1.89999997615814;17.7000007629395;5;1;53.0999984741211;2.09999990463257;3720;3050;2950;2270;2700;2560;0.959999978542328;72;-28
Céréales;Orge;85.5;8.60000038146973;4.30000019073486;1.29999995231628;1.89999997615814;18;5.19999980926514;1;53.0999984741211;2.09999990463257;3720;3020;2930;2250;2690;2550;0.949999988079071;72;-28
Céréales;Orge;85.5;8.60000038146973;4.80000019073486;1.60000002384186;1.79999995231628;18.5;5.59999990463257;1.10000002384186;53.2999992370605;2.09999990463257;3740;2990;2900;2240;2720;2580;0.949999988079071;72;-27
Céréales;Orge;85.5;8.60000038146973;5;1.60000002384186;2.09999990463257;18.7999992370605;5.80000019073486;1.10000002384186;52.9000015258789;2.09999990463257;3730;2960;2870;2220;2700;2570;0.939999997615814;71;-27
Céréales;Orge;85.5;8.60000038146973;5.5;1.39999997615814;1.79999995231628;19.3999996185303;6.19999980926514;1.20000004768372;53.5;2.09999990463257;3740;2920;2830;2190;2710;2580;0.930000007152557;71;-27
Céréales;Orge;85.8000030517578;8.60000038146973;5.30000019073486;1.5;2;19.2000007629395;6.09999990463257;1.10000002384186;54.0999984741211;2.09999990463257;3750;2950;2860;2220;2740;2610;0.930000007152557;71;-27
Céréales;Orge;86;8.60000038146973;3.79999995231628;1.70000004768372;2.20000004768372;17.3999996185303;4.90000009536743;0.899999976158142;53.2999992370605;2.09999990463257;3740;3090;3000;2310;2730;2590;0.970000028610229;72;-29
Céréales;Orge;86;8.60000038146973;4;1.29999995231628;2;17.7000007629395;5.09999990463257;1;53.2000007629395;2.09999990463257;3730;3060;2960;2280;2690;2560;0.959999978542328;72;-29
Céréales;Orge;86;8.60000038146973;4.30000019073486;1.39999997615814;2;18;5.30000019073486;1;53.2999992370605;2.09999990463257;3740;3040;2950;2270;2700;2570;0.959999978542328;72;-28
Céréales;Orge;86;8.60000038146973;4.5;1.39999997615814;2;18.2999992370605;5.5;1;53.5;2.09999990463257;3740;3020;2930;2260;2710;2580;0.949999988079071;72;-28
Céréales;Orge;86;8.60000038146973;4.80000019073486;1.60000002384186;2;18.6000003814697;5.69999980926514;1.10000002384186;53.2999992370605;2.09999990463257;3760;3010;2920;2250;2720;2590;0.949999988079071;72;-28
Céréales;Orge;86;8.60000038146973;5;1.5;2.20000004768372;18.8999996185303;5.90000009536743;1.10000002384186;54.0999984741211;2.09999990463257;3740;2970;2890;2240;2740;2610;0.939999997615814;71;-27
Céréales;Orge;86;8.60000038146973;5.30000019073486;1.39999997615814;1.79999995231628;19.2000007629395;6.09999990463257;1.10000002384186;53.2999992370605;2.09999990463257;3760;2960;2870;2220;2700;2570;0.939999997615814;72;-28
Céréales;Orge;86;8.60000038146973;5.5;1.5;2;19.5;6.30000019073486;1.20000004768372;53.2000007629395;2.09999990463257;3760;2940;2850;2200;2710;2570;0.930000007152557;71;-27
Céréales;Orge;86.3000030517578;8.60000038146973;4.80000019073486;1.60000002384186;2.20000004768372;18.7000007629395;5.69999980926514;1.10000002384186;53.5;2.20000004768372;3760;3010;2920;2260;2730;2590;0.949999988079071;72;-28
Céréales;Orge;86.3000030517578;8.60000038146973;5;1.5;2.09999990463257;18.8999996185303;5.90000009536743;1.10000002384186;53.4000015258789;2.20000004768372;3760;2990;2900;2240;2720;2580;0.939999997615814;72;-28
Céréales;Orge;86.5;8.60000038146973;4.5;1.5;1.79999995231628;18.3999996185303;5.5;1;53.4000015258789;2.20000004768372;3780;3050;2960;2280;2720;2580;0.959999978542328;72;-29
Céréales;Orge;86.5;8.60000038146973;5;1.5;1.79999995231628;19;5.90000009536743;1.10000002384186;53.4000015258789;2.20000004768372;3780;3010;2920;2250;2720;2580;0.949999988079071;72;-28
Céréales;Orge;86.5;8.60000038146973;5.30000019073486;1.39999997615814;1.79999995231628;19.2999992370605;6.09999990463257;1.10000002384186;53.4000015258789;2.20000004768372;3780;2980;2890;2230;2710;2570;0.939999997615814;72;-28
Céréales;Orge;86.5;8.60000038146973;5.5;1.39999997615814;2;19.6000003814697;6.30000019073486;1.20000004768372;53.4000015258789;2.20000004768372;3770;2950;2860;2210;2710;2570;0.939999997615814;72;-28
Céréales;Orge;87;8.60000038146973;4.5;1.5;2.09999990463257;18.5;5.5;1;53.5999984741211;2.20000004768372;3790;3060;2970;2280;2730;2590;0.970000028610229;73;-29
Céréales;Orge;87;8.60000038146973;4.80000019073486;1.39999997615814;1.79999995231628;18.7999992370605;5.69999980926514;1.10000002384186;53.2000007629395;2.20000004768372;3800;3040;2950;2270;2700;2570;0.959999978542328;73;-29
Céréales;Orge;87;8.60000038146973;5;1.5;2.09999990463257;19.1000003814697;5.90000009536743;1.10000002384186;53.5;2.20000004768372;3790;3010;2920;2260;2720;2590;0.949999988079071;72;-29
Céréales;Orge;87.3000030517578;8.60000038146973;5;1.60000002384186;1.89999997615814;19.1000003814697;5.90000009536743;1.10000002384186;54.4000015258789;2.20000004768372;3820;3040;2950;2280;2770;2630;0.959999978542328;72;-29
Céréales;Orge;87.5;8.60000038146973;4.5;1.39999997615814;2;18.5;5.5;1;53.7000007629395;2.20000004768372;3810;3080;2980;2290;2720;2590;0.970000028610229;73;-30
Céréales;Orge;87.5;8.60000038146973;4.80000019073486;1.60000002384186;1.89999997615814;18.7999992370605;5.69999980926514;1.10000002384186;53.7000007629395;2.20000004768372;3820;3070;2980;2290;2740;2600;0.970000028610229;73;-30
Céréales;Orge;87.5;8.60000038146973;5;1.60000002384186;2;19.1000003814697;5.90000009536743;1.10000002384186;53.7000007629395;2.20000004768372;3820;3040;2950;2280;2740;2600;0.959999978542328;73;-29
Céréales;Orge;87.8000030517578;8.60000038146973;5;1.60000002384186;2.40000009536743;19.2000007629395;5.90000009536743;1.10000002384186;54.2999992370605;2.20000004768372;3810;3040;2950;2280;2760;2630;0.959999978542328;73;-29
Céréales;Orge;88;8.60000038146973;4.5;1.5;1.79999995231628;18.6000003814697;5.5;1;53.9000015258789;2.20000004768372;3840;3110;3010;2320;2740;2600;0.980000019073486;73;-31
Céréales;Orge;88;8.60000038146973;4.80000019073486;1.60000002384186;2.09999990463257;18.8999996185303;5.69999980926514;1.10000002384186;53.9000015258789;2.20000004768372;3840;3080;2990;2300;2750;2610;0.970000028610229;73;-30
Céréales;Orge;88;8.60000038146973;5;1.39999997615814;2.29999995231628;19.2000007629395;5.90000009536743;1.10000002384186;53.9000015258789;2.20000004768372;3820;3040;2950;2270;2730;2590;0.959999978542328;73;-30
Céréales;Orge;88;8.60000038146973;5.80000019073486;1.5;2.20000004768372;20.1000003814697;6.5;1.20000004768372;53.9000015258789;2.20000004768372;3840;2990;2900;2240;2740;2600;0.949999988079071;72;-29
Céréales;Orge;88.5;8.60000038146973;4;1.70000004768372;2.29999995231628;18.1000003814697;5.09999990463257;1;54.0999984741211;2.20000004768372;3850;3160;3060;2360;2770;2630;1;74;-31
Céréales;Orge;88.5;8.60000038146973;4.5;1.39999997615814;2.09999990463257;18.7000007629395;5.5;1;54;2.20000004768372;3840;3110;3020;2320;2740;2600;0.980000019073486;74;-31
Céréales;Orge;88.5;8.60000038146973;4.80000019073486;1.60000002384186;2.09999990463257;19;5.69999980926514;1.10000002384186;53.9000015258789;2.20000004768372;3860;3100;3010;2310;2750;2610;0.980000019073486;73;-31
Céréales;Orge;88.5;8.60000038146973;5;1.39999997615814;2.29999995231628;19.2999992370605;5.90000009536743;1.10000002384186;53.9000015258789;2.20000004768372;3840;3060;2970;2280;2730;2590;0.970000028610229;73;-30
Céréales;Orge;88.5;8.60000038146973;5.80000019073486;1.5;2.20000004768372;20.2000007629395;6.5;1.20000004768372;53.9000015258789;2.20000004768372;3860;3000;2920;2250;2740;2600;0.949999988079071;73;-30
Céréales;Orge;89;8.60000038146973;4;1.70000004768372;2.29999995231628;18.2000007629395;5.09999990463257;1;54.0999984741211;2.20000004768372;3870;3180;3080;2370;2770;2630;1;74;-32
Céréales;Orge;89;8.60000038146973;4.5;1.39999997615814;2.09999990463257;18.7999992370605;5.5;1;54;2.20000004768372;3860;3130;3040;2330;2740;2600;0.990000009536743;74;-32
Céréales;Orge;89;8.60000038146973;4.80000019073486;1.60000002384186;2.09999990463257;19.1000003814697;5.69999980926514;1.10000002384186;53.9000015258789;2.20000004768372;3880;3120;3020;2320;2750;2610;0.990000009536743;74;-31
Céréales;Orge;89;8.60000038146973;5;1.39999997615814;2.29999995231628;19.3999996185303;5.90000009536743;1.10000002384186;53.9000015258789;2.20000004768372;3860;3080;2990;2300;2730;2590;0.970000028610229;73;-31
Céréales;Orge;89;8.60000038146973;5.80000019073486;1.5;2.20000004768372;20.2000007629395;6.5;1.20000004768372;53.9000015258789;2.20000004768372;3880;3020;2930;2260;2740;2600;0.959999978542328;73;-30
Céréales;Orge;84.3000030517578;8.80000019073486;4.80000019073486;1.5;2;18.3999996185303;5.59999990463257;1.10000002384186;53.2000007629395;2.09999990463257;3680;2940;2850;2210;2710;2580;0.930000007152557;71;-24
Céréales;Orge;84.5;8.80000019073486;4.30000019073486;1.5;2.29999995231628;17.7999992370605;5.19999980926514;1;51.7999992370605;2.09999990463257;3670;2980;2890;2220;2660;2520;0.939999997615814;72;-25
Céréales;Orge;84.8000030517578;8.80000019073486;4.80000019073486;1.5;2;18.3999996185303;5.59999990463257;1.10000002384186;53.4000015258789;2.09999990463257;3700;2960;2870;2220;2720;2590;0.930000007152557;71;-25
Céréales;Orge;85;8.80000019073486;3.5;1.39999997615814;2.29999995231628;17;4.59999990463257;0.899999976158142;51.7999992370605;2.09999990463257;3680;3060;2960;2270;2650;2520;0.959999978542328;72;-27
Céréales;Orge;85;8.80000019073486;4.30000019073486;1.60000002384186;1.89999997615814;17.8999996185303;5.19999980926514;1;52;2.09999990463257;3720;3020;2920;2250;2670;2540;0.949999988079071;72;-26
Céréales;Orge;85;8.80000019073486;4.5;1.60000002384186;1.79999995231628;18.2000007629395;5.40000009536743;1;52.2999992370605;2.09999990463257;3720;3000;2910;2240;2690;2550;0.949999988079071;72;-26
Céréales;Orge;85;8.80000019073486;5;1.5;2;18.7999992370605;5.80000019073486;1.10000002384186;53.2999992370605;2.09999990463257;3710;2940;2860;2210;2720;2580;0.930000007152557;71;-25
Céréales;Orge;85.3000030517578;8.80000019073486;4.80000019073486;1.5;2.09999990463257;18.5;5.59999990463257;1.10000002384186;53.5;2.09999990463257;3720;2970;2880;2230;2730;2590;0.939999997615814;72;-26
Céréales;Orge;85.3000030517578;8.80000019073486;5;1.5;1.89999997615814;18.7999992370605;5.80000019073486;1.10000002384186;53.5999984741211;2.09999990463257;3730;2960;2870;2220;2730;2600;0.939999997615814;72;-25
Céréales;Orge;85.5;8.80000019073486;3.5;1.39999997615814;1.79999995231628;17.1000003814697;4.59999990463257;0.899999976158142;52.0999984741211;2.09999990463257;3730;3090;3000;2300;2660;2530;0.970000028610229;73;-27
Céréales;Orge;85.5;8.80000019073486;4;1.39999997615814;2.20000004768372;17.7000007629395;5;1;52.4000015258789;2.09999990463257;3710;3040;2940;2260;2670;2540;0.959999978542328;72;-27
Céréales;Orge;85.5;8.80000019073486;4.30000019073486;1.39999997615814;2.09999990463257;18;5.19999980926514;1;52.5;2.09999990463257;3720;3020;2930;2250;2680;2540;0.949999988079071;72;-26
Céréales;Orge;85.5;8.80000019073486;4.5;1.39999997615814;2.20000004768372;18.2000007629395;5.40000009536743;1;52.4000015258789;2.09999990463257;3720;2990;2900;2230;2670;2540;0.939999997615814;72;-26
Céréales;Orge;85.5;8.80000019073486;5;1.5;2.40000009536743;18.7999992370605;5.80000019073486;1.10000002384186;53.7000007629395;2.09999990463257;3720;2950;2860;2220;2740;2600;0.930000007152557;72;-25
Céréales;Orge;85.8000030517578;8.80000019073486;4.80000019073486;1.39999997615814;2.20000004768372;18.6000003814697;5.59999990463257;1.10000002384186;53.0999984741211;2.09999990463257;3730;2980;2890;2230;2700;2570;0.939999997615814;72;-26
Céréales;Orge;85.8000030517578;8.80000019073486;5;1.5;2.29999995231628;18.8999996185303;5.80000019073486;1.10000002384186;53.7999992370605;2.09999990463257;3730;2960;2870;2230;2740;2600;0.939999997615814;72;-26
Céréales;Orge;85.8000030517578;8.80000019073486;5.30000019073486;1.5;2.09999990463257;19.2000007629395;6.09999990463257;1.10000002384186;53.7999992370605;2.09999990463257;3740;2950;2860;2220;2740;2600;0.930000007152557;72;-26
Céréales;Orge;86;8.80000019073486;3.79999995231628;1.29999995231628;2.29999995231628;17.3999996185303;4.90000009536743;0.899999976158142;52.7999992370605;2.09999990463257;3720;3070;2980;2280;2680;2550;0.959999978542328;73;-27
Céréales;Orge;86;8.80000019073486;4;1.5;1.89999997615814;17.7000007629395;5.09999990463257;1;52.7999992370605;2.09999990463257;3750;3070;2980;2290;2700;2560;0.970000028610229;73;-27
Céréales;Orge;86;8.80000019073486;4.30000019073486;1.5;2;18;5.30000019073486;1;53;2.09999990463257;3750;3050;2950;2270;2710;2570;0.959999978542328;73;-27
Céréales;Orge;86;8.80000019073486;4.5;1.5;2;18.2999992370605;5.5;1;52.7000007629395;2.09999990463257;3750;3030;2930;2260;2700;2560;0.959999978542328;72;-27
Céréales;Orge;86;8.80000019073486;4.80000019073486;1.5;2.09999990463257;18.6000003814697;5.69999980926514;1.10000002384186;52.7999992370605;2.09999990463257;3750;3000;2910;2240;2700;2560;0.949999988079071;72;-26
Céréales;Orge;86;8.80000019073486;5;1.60000002384186;2.20000004768372;18.8999996185303;5.90000009536743;1.10000002384186;52.7000007629395;2.09999990463257;3750;2980;2890;2230;2700;2570;0.939999997615814;72;-26
Céréales;Orge;86.3000030517578;8.80000019073486;5;1.5;2.09999990463257;18.8999996185303;5.90000009536743;1.10000002384186;54;2.20000004768372;3760;2990;2900;2240;2750;2610;0.949999988079071;72;-26
Céréales;Orge;86.5;8.80000019073486;4;1.5;2.20000004768372;17.7999992370605;5.09999990463257;1;53.2999992370605;2.20000004768372;3760;3080;2990;2300;2720;2580;0.970000028610229;73;-28
Céréales;Orge;86.5;8.80000019073486;4.30000019073486;1.60000002384186;1.89999997615814;18.1000003814697;5.30000019073486;1;53;2.20000004768372;3780;3070;2980;2290;2720;2580;0.970000028610229;73;-28
Céréales;Orge;86.5;8.80000019073486;4.5;1.39999997615814;2.09999990463257;18.3999996185303;5.5;1;53;2.20000004768372;3760;3040;2940;2260;2700;2560;0.959999978542328;73;-27
Céréales;Orge;86.5;8.80000019073486;5;1.39999997615814;1.89999997615814;19;5.90000009536743;1.10000002384186;52.7000007629395;2.20000004768372;3780;3000;2910;2240;2690;2550;0.949999988079071;73;-27
Céréales;Orge;86.5;8.80000019073486;5.30000019073486;1.5;2.20000004768372;19.2999992370605;6.09999990463257;1.10000002384186;52.7000007629395;2.20000004768372;3770;2970;2880;2220;2700;2560;0.939999997615814;72;-26
Céréales;Orge;86.5;8.80000019073486;5.80000019073486;1.39999997615814;1.89999997615814;19.8999996185303;6.5;1.20000004768372;53;2.20000004768372;3780;2940;2850;2200;2700;2560;0.930000007152557;72;-26
Céréales;Orge;86.8000030517578;8.80000019073486;4.80000019073486;1.60000002384186;2.20000004768372;18.7000007629395;5.69999980926514;1.10000002384186;54.5999984741211;2.20000004768372;3780;3030;2940;2280;2780;2640;0.959999978542328;73;-27
Céréales;Orge;86.8000030517578;8.80000019073486;5;1.60000002384186;2;19;5.90000009536743;1.10000002384186;54;2.20000004768372;3790;3020;2930;2260;2760;2620;0.949999988079071;73;-27
Céréales;Orge;86.8000030517578;8.80000019073486;5.30000019073486;1.60000002384186;1.89999997615814;19.2999992370605;6.09999990463257;1.10000002384186;54.0999984741211;2.20000004768372;3800;3000;2910;2250;2760;2620;0.949999988079071;72;-27
Céréales;Orge;87;8.80000019073486;3.79999995231628;1.5;2.09999990463257;17.6000003814697;4.90000009536743;0.899999976158142;53.2999992370605;2.20000004768372;3780;3120;3030;2320;2720;2580;0.980000019073486;74;-29
Céréales;Orge;87;8.80000019073486;4.30000019073486;1.39999997615814;1.89999997615814;18.2000007629395;5.30000019073486;1;53.2999992370605;2.20000004768372;3790;3080;2990;2300;2710;2580;0.970000028610229;73;-28
Céréales;Orge;87;8.80000019073486;4.80000019073486;1.29999995231628;2.09999990463257;18.7999992370605;5.69999980926514;1.10000002384186;53.2999992370605;2.20000004768372;3780;3030;2940;2260;2710;2570;0.959999978542328;73;-28
Céréales;Orge;87;8.80000019073486;5;1.5;2;19.1000003814697;5.90000009536743;1.10000002384186;53.2999992370605;2.20000004768372;3800;3020;2930;2260;2720;2580;0.959999978542328;73;-27
Céréales;Orge;87;8.80000019073486;5.30000019073486;1.60000002384186;2.29999995231628;19.3999996185303;6.09999990463257;1.10000002384186;54.2000007629395;2.20000004768372;3790;2990;2900;2250;2770;2630;0.949999988079071;72;-27
Céréales;Orge;87;8.80000019073486;5.5;1.5;1.79999995231628;19.7000007629395;6.30000019073486;1.20000004768372;54.2000007629395;2.20000004768372;3810;2980;2900;2240;2760;2620;0.949999988079071;72;-27
Céréales;Orge;87;8.80000019073486;5.80000019073486;1.5;1.79999995231628;19.8999996185303;6.5;1.20000004768372;53.2999992370605;2.20000004768372;3810;2960;2870;2220;2720;2580;0.939999997615814;72;-27
Céréales;Orge;87.5;8.80000019073486;4.30000019073486;1.70000004768372;2.09999990463257;18.2999992370605;5.30000019073486;1;53.2000007629395;2.20000004768372;3820;3110;3010;2320;2730;2600;0.980000019073486;74;-29
Céréales;Orge;87.5;8.80000019073486;4.5;1.5;2.09999990463257;18.5;5.5;1;53.4000015258789;2.20000004768372;3810;3080;2990;2290;2730;2590;0.970000028610229;73;-28
Céréales;Orge;87.5;8.80000019073486;4.80000019073486;1.5;2.09999990463257;18.7999992370605;5.69999980926514;1.10000002384186;53.7000007629395;2.20000004768372;3810;3060;2970;2280;2740;2600;0.970000028610229;73;-28
Céréales;Orge;87.5;8.80000019073486;5.30000019073486;1.60000002384186;2;19.3999996185303;6.09999990463257;1.10000002384186;53.5999984741211;2.20000004768372;3830;3020;2930;2260;2740;2610;0.959999978542328;73;-28
Céréales;Orge;87.5;8.80000019073486;5.5;1.5;2.20000004768372;19.7000007629395;6.30000019073486;1.20000004768372;53.5999984741211;2.20000004768372;3810;2990;2900;2240;2730;2600;0.949999988079071;73;-27
Céréales;Orge;88;8.80000019073486;4.30000019073486;1.70000004768372;2.20000004768372;18.2999992370605;5.30000019073486;1;53.7000007629395;2.20000004768372;3830;3120;3030;2330;2760;2620;0.990000009536743;74;-29
Céréales;Orge;88;8.80000019073486;4.5;1.39999997615814;2.09999990463257;18.6000003814697;5.5;1;53.7000007629395;2.20000004768372;3830;3090;3000;2300;2730;2590;0.980000019073486;74;-29
Céréales;Orge;88;8.80000019073486;4.80000019073486;1.39999997615814;2.29999995231628;18.8999996185303;5.69999980926514;1.10000002384186;53.5;2.20000004768372;3820;3070;2970;2280;2720;2590;0.970000028610229;74;-29
Céréales;Orge;88;8.80000019073486;5.30000019073486;1.5;1.89999997615814;19.5;6.09999990463257;1.10000002384186;53.7000007629395;2.20000004768372;3850;3040;2950;2270;2740;2600;0.959999978542328;73;-28
